NPAFC Salmonid Catch Statistics 1925–2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Whole Country/Province/State,Reporting Area,Species,Catch Type,Data Type,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Japan,Whole country,Honshu western side,Chum,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.00,169.00,155.00,313.00,385.00,289.00,746.00,353.00,933.00,509.00,519.00,376.00,546.00,549.00,519.00,302.00,735.00,619.00,391.00,451.00,385.00,297.00,442.00,453.00,504.00,406.00,258.00,241.00,302.00,388.00,444.00,462.00,416.00,787.00,720.00,,,,,,,,,,787.28,345.41,367.03,407.16,189.68,348.88,136.19,278.44,69.64
Japan,Whole country,Honshu western side,Sockeye,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Honshu western side,Coho,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,
Japan,Whole country,Honshu western side,Chinook,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Honshu western side,Cherry,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Honshu western side,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Russian Coast,Pink,Commercial,Number (000's),"22,404.48","115,010.51","23,009.27","102,260.90","16,636.94","61,860.59","21,493.66","57,188.41","36,616.38","99,400.31","109,101.70","70,734.62","135,705.41","110,610.82","197,457.03","50,881.14","119,326.74","68,641.89","118,420.40","26,200.00","2,700.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Russian Coast,Chum,Commercial,Number (000's),"7,611.59","6,697.97","9,171.88","16,072.46","16,535.36","17,392.46","11,163.77","11,530.14","12,405.51","20,043.19","17,608.41","37,298.55","25,700.87","27,309.86","20,733.91","20,447.54","18,988.12","15,302.03","6,971.01","2,500.00",200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Russian Coast,Sockeye,Commercial,Number (000's),"4,325.00","6,562.00","6,943.00","11,994.00","7,976.00","7,890.00","6,117.00","6,157.00","5,168.00","11,026.00","4,124.00","8,376.00","10,189.00","12,369.00","8,571.00","5,682.00","5,729.00","6,594.00","6,561.00","2,752.00",300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Russian Coast,Coho,Commercial,Number (000's),,,,,,,,500.00,400.00,700.00,"1,500.00","4,500.00","2,800.00","1,900.00","1,300.00",700.00,600.00,"1,000.00",400.00,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Russian Coast,Chinook,Commercial,Number (000's),40.00,77.00,98.00,69.00,83.00,112.00,75.00,75.00,36.00,69.00,120.00,117.00,154.00,117.00,65.00,71.00,76.00,46.00,5.26,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Russian Coast,Cherry,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Russian Coast,Steelhead,Commercial,Number (000's),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Whole country,Total,Commercial,Round wt (MT),"100,509.77","248,873.75","114,199.86","267,352.22","157,756.66","215,368.29","152,177.18","176,530.01","143,126.64","295,748.76","295,947.61","316,459.69","371,767.17","348,487.03","440,842.13","199,646.20","303,253.62","206,132.83","231,739.30","64,819.07","16,979.90","8,690.00","13,140.00","9,690.00","20,990.00","21,930.00","26,680.00","38,521.00","44,281.00","78,647.00","172,501.00","152,573.00","184,008.00","198,995.00","181,056.00","148,447.00","158,127.00","118,937.00","150,544.00","120,017.00","149,207.00","129,385.00","151,454.00","115,243.00","143,318.00","114,451.00","133,892.00","112,090.00","131,574.00","125,219.00","155,088.00","121,779.00","112,368.00","99,254.00","128,538.00","119,799.00","147,308.00","133,454.00","157,769.00","154,000.00","200,045.00","166,766.00","160,637.00","165,876.00","186,843.00","221,098.00","204,167.00","158,342.00","208,806.00","221,102.00","253,111.00","296,549.00","251,739.00","202,845.00","174,324.00","164,736.00","209,680.00","217,936.00","280,781.00","253,857.00","239,246.00","222,662.00","227,088.00","172,041.00","218,311.00","172,034.00","142,479.61","128,048.69","164,740.00","144,919.68","138,694.91","111,844.83","71,844.46","95,426.58","60,302.78","62,665.58","60,528.49","91,173.04","61,319.05"
Japan,Whole country,High Seas,Total,Commercial,Round wt (MT),,,,,11.50,"1,085.24","2,177.55","5,173.44","9,100.73","14,790.26","18,846.40","14,863.99","16,750.24","16,531.97","19,286.49","17,558.24","18,258.65","12,792.49",,,,,,,,,,"28,563.00","34,243.00","65,266.00","160,667.00","143,347.00","170,908.00","160,872.00","155,237.00","116,603.00","135,724.00","93,204.00","122,451.00","96,248.00","115,591.00","98,702.00","111,178.00","88,528.00","103,141.00","90,797.00","99,415.00","86,447.00","95,343.00","82,961.00","91,144.00","82,238.00","62,724.00","41,573.00","42,569.00","42,549.00","42,717.00","42,408.00","42,152.00","35,520.00","34,428.00","20,415.00","20,647.00","14,179.00","13,279.00","9,907.00","8,192.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Offshore,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,845.00","4,236.00","4,843.00","4,923.00","4,281.00","4,222.00","5,040.00","4,962.00","3,070.00","3,468.00","3,688.00","3,699.00","3,592.00","3,286.00","2,898.00","2,938.00","2,633.00","2,541.00","2,857.00","2,178.00","2,172.00","1,842.15","1,548.02",629.46,"1,421.02","1,272.94",813.25,732.08,261.07,652.24,786.04,666.30
Japan,Whole country,Inshore,Total,Commercial,Round wt (MT),"26,360.00","32,240.00","25,280.00","20,080.00","48,860.00","34,490.00","58,800.00","23,460.00","18,160.00","25,690.00","33,820.00","26,370.00","23,700.00","30,130.00","25,370.00","16,580.00","21,560.00","16,700.00","10,020.00","8,570.00","11,410.00","8,690.00","13,140.00","9,690.00","20,990.00","21,930.00","26,680.00","9,958.00","10,038.00","13,381.00","11,834.00","9,226.00","13,100.00","38,123.00","25,819.00","31,844.00","22,403.00","25,733.00","28,093.00","23,769.00","33,616.00","30,683.00","40,276.00","26,715.00","40,177.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"219,764.00","224,150.00","169,408.00","215,770.00","169,177.00","140,301.61","125,876.69","162,897.85","143,371.66",,,,,,,,,
Japan,Whole country,Hokkaido Pacific side,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,410.00","17,083.00","11,899.00","18,553.00","26,757.00","41,154.00","22,366.00","29,306.00","32,827.00","48,620.00","42,032.00","53,744.00","47,845.00","58,115.00","49,477.00","80,239.00","63,008.00","64,353.00","74,162.00","87,773.00","92,910.00","85,512.00","57,745.00","83,784.00","97,230.00","107,530.00","107,861.00","107,512.00","83,105.00","80,061.00","72,223.00","109,011.00","102,790.00","135,032.00","112,236.00","103,360.00",,,,,,,,,,"57,694.45","38,222.18","18,973.26","29,033.59","22,442.68","16,231.55","11,845.26","18,671.03","12,493.81"
Japan,Whole country,Hokkaido western and Okhotsk,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,267.00","12,935.00","10,760.00","14,285.00","11,756.00","15,810.00","11,953.00","10,848.00","14,856.00","20,775.00","14,669.00","24,933.00","17,020.00","21,496.00","16,873.00","23,228.00","23,254.00","26,904.00","30,627.00","33,745.00","47,511.00","51,372.00","43,676.00","54,784.00","70,119.00","80,328.00","93,906.00","72,348.00","67,830.00","56,894.00","55,273.00","59,264.00","71,422.00","98,712.00","91,850.00","91,228.00",,,,,,,,,,"61,315.00","57,575.63","38,557.27","48,924.73","31,563.00","41,742.00","46,412.00","69,810.00","47,405.32"
Japan,Whole country,Honshu Pacific side,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,005.00","3,758.00","2,464.00","2,807.00","2,691.00","5,309.00","4,174.00","6,534.00","8,690.00","13,436.00","18,862.00","24,189.00","24,925.00","34,203.00","50,241.00","60,342.00","58,457.00","45,622.00","44,463.00","50,140.00","68,632.00","57,821.00","52,489.00","64,294.00","46,999.00","58,466.00","88,798.00","66,686.00","45,834.00","31,292.00","32,753.00","36,378.00","38,229.00","41,760.00","43,437.00","38,859.00",,,,,,,,,,"16,357.51","13,324.00","11,754.00","15,321.00","4,875.00","3,307.00","1,154.00","1,087.00",513.32
Japan,Whole country,Honshu western side,Total,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.00,701.00,520.00,586.00,"1,054.00","1,671.00","1,048.00","2,956.00","1,308.00","3,138.00","1,687.00","1,725.00","1,256.00","1,803.00","1,889.00","1,808.00","1,632.00","3,111.00","2,445.00","1,906.00","2,138.00","1,270.00","1,587.00","1,708.00","1,911.00","1,864.00","1,703.00",971.00,"1,036.00","1,115.00","1,417.00","1,559.00","1,807.00","1,578.00","2,742.00","2,513.00",,,,,,,,,,"2,698.49","1,302.00","1,287.00","1,334.00",690.00,"1,124.00",465.00,819.00,240.29
Japan,Whole country,Russian Coast,Total,Commercial,Round wt (MT),"74,149.77","216,633.75","88,919.86","247,272.22","108,885.16","179,793.05","91,199.63","147,896.57","115,865.91","255,268.50","243,281.20","275,225.70","331,316.93","301,825.07","396,185.64","165,507.96","263,434.97","176,640.35","221,719.30","56,249.07","5,569.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Whole country,Pink,Commercial,Round wt (MT),"46,206.72","189,715.77","47,313.91","165,791.34","61,655.70","110,936.38","73,540.99","100,701.61","68,414.07","161,626.96","188,507.55","122,901.93","219,503.11","184,190.73","309,906.05","85,764.22","197,474.61","117,962.83","180,930.60","42,750.00","8,100.00","1,650.00","4,500.00","1,050.00","9,150.00","4,650.00","7,800.00","25,697.00","21,592.00","25,301.00","74,707.00","71,643.00","95,901.00","91,635.00","101,299.00","60,792.00","75,728.00","40,426.00","75,199.00","38,144.00","66,879.00","46,682.00","71,626.00","47,667.00","74,526.00","35,107.00","54,988.00","28,712.00","49,826.00","28,602.00","45,220.00","28,906.00","34,819.00","17,152.00","23,796.00","20,295.00","25,341.00","20,585.00","24,576.00","18,490.00","26,986.00","15,181.00","18,277.00","15,100.00","16,738.00","12,243.00","17,451.00","18,583.00","19,168.00","27,679.00","20,538.00","28,559.00","13,040.00","22,328.00","14,821.00","23,797.00","9,359.00","22,955.00","21,880.00","12,415.00","15,893.00","10,638.00","23,034.00","11,322.00","17,064.00","13,388.00","9,367.49","4,958.67","7,498.34","3,504.38","3,361.39","14,204.13","2,564.52","10,075.17","2,237.25","5,398.26","2,099.26","1,766.00",888.16
Japan,Whole country,Whole country,Chum,Commercial,Round wt (MT),"41,224.50","39,154.50","45,558.50","65,704.00","71,883.77","79,718.07","58,711.79","53,451.37","54,827.92","90,839.37","84,740.51","145,554.36","101,864.77","113,465.56","91,785.43","89,008.77","79,805.37","63,044.92","30,174.00","13,327.50","8,000.00","7,040.00","8,640.00","8,640.00","11,840.00","17,280.00","18,880.00","11,251.00","18,124.00","40,902.00","62,636.00","51,401.00","44,513.00","70,220.00","53,332.00","50,057.00","40,908.00","44,323.00","46,059.00","53,065.00","49,137.00","59,664.00","54,522.00","43,852.00","42,196.00","54,483.00","59,900.00","63,780.00","60,530.00","76,896.00","92,854.00","74,728.00","68,388.00","70,092.00","95,799.00","87,589.00","112,401.00","102,694.00","125,182.00","127,613.00","168,055.00","148,112.00","139,066.00","149,179.00","168,686.00","207,599.00","185,743.00","137,200.00","187,858.00","191,523.00","231,053.00","266,145.00","237,348.00","178,539.00","158,301.00","139,928.00","199,468.00","193,788.00","257,533.00","240,437.00","222,243.00","210,692.00","202,371.00","159,185.00","199,816.00","157,126.00","130,134.68","122,201.30","155,844.33","140,342.33","134,599.49","96,337.79","68,580.43","83,924.19","56,413.97","55,970.31","56,556.54","87,852.00","58,671.64"
Japan,Whole country,Whole country,Sockeye,Commercial,Round wt (MT),"12,685.23","19,246.35","20,363.82","35,178.40","23,401.05","23,598.49","18,828.61","19,951.00","18,186.37","39,575.80","15,812.24","30,433.47","38,493.74","42,633.33","33,478.63","21,458.40","23,202.88","21,319.08","19,243.41","8,071.62",879.90,,,,,,,"1,517.00","3,821.00","9,231.00","25,771.00","20,088.00","42,565.00","25,609.00","19,738.00","30,501.00","36,699.00","24,793.00","19,102.00","14,289.00","25,010.00","16,599.00","20,490.00","16,764.00","15,499.00","17,849.00","11,031.00","11,015.00","9,394.00","8,155.00","7,733.00","8,844.00","4,499.00","5,167.00","5,006.00","5,721.00","5,101.00","4,133.00","4,379.00","3,366.00","2,551.00","1,799.00","1,629.00",692.00,662.00,546.00,398.00,6.00,20.00,4.00,6.00,7.00,7.00,5.00,3.00,3.00,2.00,1.00,4.00,3.00,7.00,3.00,52.00,31.00,1.00,2.00,1.76,0.60,2.09,<0.5,5.52,2.26,1.24,<0.5,4.66,5.22,1.41,10.00,11.27
Japan,Whole country,Whole country,Coho,Commercial,Round wt (MT),,,,,,,334.90,"1,674.50","1,339.60","3,014.10","5,693.30","16,410.10","10,381.90","7,032.90","5,023.50","2,679.20","2,009.40","3,349.00","1,339.60",669.80,,,,,,,,51.00,713.00,"2,937.00","9,078.00","9,030.00",934.00,"11,165.00","6,157.00","5,979.00","4,286.00","8,368.00","9,475.00","12,515.00","7,196.00","5,223.00","3,846.00","5,550.00","9,557.00","5,372.00","6,823.00","7,453.00","10,634.00","9,716.00","8,161.00","7,691.00","3,752.00","5,763.00","2,707.00","3,704.00","3,275.00","5,022.00","2,632.00","3,871.00","1,763.00","1,044.00",955.00,555.00,447.00,410.00,285.00,18.00,20.00,25.00,42.00,72.00,101.00,37.00,22.00,6.00,54.00,14.00,106.00,12.00,72.00,82.00,79.00,78.00,81.00,11.00,"1,435.80",3.88,7.84,4.60,27.70,7.17,5.79,5.53,3.00,4.75,77.91,7.98,4.12
Japan,Whole country,Whole country,Chinook,Commercial,Round wt (MT),393.32,757.14,963.63,678.48,816.14,"1,115.35",760.90,751.53,358.67,692.53,"1,194.02","1,159.83","1,523.65","1,164.52",648.52,735.62,761.36,457.00,51.68,0.16,,,,,,,,5.00,31.00,276.00,309.00,411.00,95.00,366.00,530.00,"1,118.00",506.00,"1,027.00",709.00,"2,004.00",985.00,"1,217.00",970.00,"1,410.00","1,540.00","1,640.00","1,150.00","1,130.00","1,190.00","1,850.00","1,120.00","1,610.00",910.00,"1,080.00","1,230.00","2,490.00","1,190.00","1,020.00","1,000.00",660.00,690.00,630.00,710.00,350.00,310.00,300.00,290.00,177.00,197.00,177.00,69.00,89.00,253.00,205.00,48.00,48.00,20.00,45.00,42.00,66.00,93.00,57.00,64.00,63.00,46.00,49.00,43.86,22.22,30.35,12.87,16.81,12.42,14.45,12.19,9.98,8.00,14.97,36.00,50.12
Japan,Whole country,Whole country,Cherry,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,358.00","1,543.00","1,694.00","1,403.00","1,677.00",990.00,"1,731.00","1,129.00",954.00,777.00,"1,133.00","1,216.00",924.00,938.00,"1,190.00","1,488.00","1,362.00","1,303.00","1,458.00","1,496.00",862.00,"1,357.00","1,055.00",684.00,"1,281.00",678.00,"1,409.00","1,634.00","1,279.00","1,778.00","1,501.00","1,693.70"
Japan,Whole country,Whole country,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5
Japan,Whole country,High Seas,Pink,Commercial,Round wt (MT),,,,,0.29,295.50,100.50,"2,019.00","2,689.50","1,876.50","8,955.00","1,950.00","1,845.00","2,224.50","3,070.50","3,742.50","5,884.50","6,300.00",,,,,,,,,,"23,897.00","19,383.00","23,692.00","71,083.00","68,594.00","93,758.00","65,487.00","82,800.00","36,073.00","65,379.00","28,894.00","62,015.00","30,310.00","53,302.00","32,796.00","50,703.00","31,130.00","51,257.00","31,242.00","48,668.00","27,198.00","45,625.00","26,322.00","40,393.00","26,128.00","32,003.00","15,320.00","22,348.00","18,387.00","22,594.00","19,084.00","22,853.00","15,871.00","20,461.00","10,900.00","11,230.00","8,913.00","8,935.00","6,366.00","5,588.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,High Seas,Chum,Commercial,Round wt (MT),,,,,3.77,318.57,831.29,"1,247.87","3,377.92","4,993.37","5,491.01","5,698.36","5,281.77","7,268.56","7,196.93","8,650.27","5,960.37","4,508.92",,,,,,,,,,"3,093.00","10,295.00","29,130.00","54,426.00","45,224.00","33,556.00","58,245.00","46,012.00","42,932.00","28,854.00","30,122.00","31,150.00","37,130.00","29,098.00","42,867.00","35,169.00","33,674.00","25,288.00","34,694.00","31,743.00","39,651.00","28,500.00","36,918.00","33,737.00","37,965.00","21,560.00","14,243.00","11,278.00","12,247.00","10,557.00","13,149.00","11,288.00","11,752.00","8,963.00","6,042.00","6,123.00","3,669.00","2,925.00","2,285.00","1,631.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,High Seas,Sockeye,Commercial,Round wt (MT),,,,,7.45,457.12,887.44,"1,892.52","3,028.63","7,236.54","3,716.54","5,866.66","8,609.40","6,355.05","8,339.89","4,793.09","6,399.72","1,978.88",,,,,,,,,,"1,517.00","3,821.00","9,231.00","25,771.00","20,088.00","42,565.00","25,609.00","19,738.00","30,501.00","36,699.00","24,793.00","19,102.00","14,289.00","25,010.00","16,599.00","20,490.00","16,764.00","15,499.00","17,849.00","11,031.00","11,015.00","9,394.00","8,155.00","7,733.00","8,844.00","4,499.00","5,167.00","5,006.00","5,721.00","5,101.00","4,133.00","4,379.00","3,366.00","2,551.00","1,799.00","1,629.00",692.00,662.00,546.00,398.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,High Seas,Coho,Commercial,Round wt (MT),,,,,,,334.90,,,669.80,669.80,"1,339.60","1,004.70",669.80,669.80,334.90,,,,,,,,,,,,51.00,713.00,"2,937.00","9,078.00","9,030.00",934.00,"11,165.00","6,157.00","5,979.00","4,286.00","8,368.00","9,475.00","12,515.00","7,196.00","5,223.00","3,846.00","5,550.00","9,557.00","5,372.00","6,823.00","7,453.00","10,634.00","9,716.00","8,161.00","7,691.00","3,752.00","5,763.00","2,707.00","3,704.00","3,275.00","5,022.00","2,632.00","3,871.00","1,763.00","1,044.00",955.00,555.00,447.00,410.00,285.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,High Seas,Chinook,Commercial,Round wt (MT),,,,,,14.06,23.43,14.06,4.69,14.06,14.06,9.37,9.37,14.06,9.37,37.48,14.06,4.69,,,,,,,,,,5.00,31.00,276.00,309.00,411.00,95.00,366.00,530.00,"1,118.00",506.00,"1,027.00",709.00,"2,004.00",985.00,"1,217.00",970.00,"1,410.00","1,540.00","1,640.00","1,150.00","1,130.00","1,190.00","1,850.00","1,120.00","1,610.00",910.00,"1,080.00","1,230.00","2,490.00","1,190.00","1,020.00","1,000.00",660.00,690.00,630.00,710.00,350.00,310.00,300.00,290.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,High Seas,Cherry,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,High Seas,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Offshore,Pink,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,577.00","3,944.00","4,331.00","4,530.00","3,891.00","3,856.00","4,498.00","4,555.00","2,738.00","3,199.00","3,334.00","3,372.00","3,257.00","2,959.00","2,616.00","2,631.00","2,345.00","2,254.00","2,571.00","1,920.00","1,912.00","1,626.92","1,127.71",301.27,994.76,886.34,628.04,569.89,61.55,568.56,713.31,603.69
Japan,Whole country,Offshore,Chum,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.00,194.00,333.00,348.00,358.00,355.00,397.00,392.00,320.00,248.00,338.00,311.00,323.00,319.00,275.00,299.00,285.00,287.00,286.00,258.00,260.00,212.88,420.31,325.85,424.27,385.48,184.75,157.51,194.09,81.92,68.06,51.35
Japan,Whole country,Offshore,Sockeye,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,1.69,1.89,0.86,<0.5,4.66,5.22,1.41,4.31,8.74
Japan,Whole country,Offshore,Coho,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.5,,<0.5,,<0.5,<0.5,,<0.5,<0.5,<0.5,<0.5
Japan,Whole country,Offshore,Chinook,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,0.54,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,<0.5,2.48
Japan,Whole country,Offshore,Cherry,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.00,98.00,179.00,45.00,32.00,11.00,145.00,15.00,12.00,21.00,16.00,16.00,12.00,8.00,7.00,8.00,3.00,,,,,,,,,,,,,,,
Japan,Whole country,Offshore,Steelhead,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Whole country,Inshore,Pink,Commercial,Round wt (MT),"12,600.00","17,200.00","12,800.00","12,400.00","36,700.00","17,850.00","41,200.00","12,900.00","10,800.00","10,650.00","15,900.00","14,850.00","14,100.00","16,050.00","10,650.00","5,700.00","12,600.00","8,700.00","3,300.00","3,450.00","4,050.00","1,650.00","4,500.00","1,050.00","9,150.00","4,650.00","7,800.00","1,800.00","2,209.00","1,609.00","3,624.00","3,049.00","2,143.00","26,148.00","18,499.00","24,719.00","10,349.00","11,532.00","13,184.00","7,834.00","13,577.00","13,886.00","20,923.00","16,537.00","23,269.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,022.00","20,403.00","8,977.00","14,810.00","10,817.00","7,447.49","3,046.67","5,871.42","2,376.67",,,,,,,,,
Japan,Whole country,Inshore,Chum,Commercial,Round wt (MT),"13,760.00","15,040.00","12,480.00","7,680.00","12,160.00","16,640.00","17,600.00","10,560.00","7,360.00","15,040.00","17,920.00","11,520.00","9,600.00","14,080.00","14,720.00","10,880.00","8,960.00","8,000.00","6,720.00","5,120.00","7,360.00","7,040.00","8,640.00","8,640.00","11,840.00","17,280.00","18,880.00","8,158.00","7,829.00","11,772.00","8,210.00","6,177.00","10,957.00","11,975.00","7,320.00","7,125.00","12,054.00","14,201.00","14,909.00","15,935.00","20,039.00","16,797.00","19,353.00","10,178.00","16,908.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210,417.00","202,072.00","158,900.00","199,529.00","156,840.00","129,876.68","121,941.30","155,631.45","139,922.02",,,,,,,,,
Japan,Whole country,Inshore,Sockeye,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,52.00,31.00,1.00,2.00,1.76,0.60,0.50,<0.5,,,,,,,,,
Japan,Whole country,Inshore,Coho,Commercial,Round wt (MT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.00,79.00,78.00,81.00,11.00,"1,435.80",3.88,7.67,4.60,,,,,,,,,
